,Unnamed: 0,plant_id,datetime_utc,datetime_local,cloud_cover,apparent_temperature,temperature,humidity,dew_point,wind_bearing,wind_speed,wind_chill,wind_gust,heat_index,pressure,qpf,uv_index,snow,pop,fctcode,ozone,precip_accumulation,precip_intensity,precip_probability,precip_type,visibility,sunrise,sunset,icon,summary,updated_at,power
380,380,1,2019-10-16 14:30:00,2019-10-16 20:00:00,0.0,29.6,30,0,14.9,46,2.58,,5.83,,1012.28,,0,,,,272.8,,0.0,0.0,,16.09,2019-10-16 01:00:16,2019-10-16 12:28:43,clear-night,Clear,2019-10-17 23:36:28,0.0
381,381,1,2019-10-16 15:30:00,2019-10-16 21:00:00,0.0,28.28,28,0,15.04,62,2.63,,6.59,,1012.43,,0,,,,272.8,,0.0,0.0,,16.09,2019-10-16 01:00:16,2019-10-16 12:28:43,clear-night,Clear,2019-10-17 23:36:28,0.0
382,382,1,2019-10-16 16:30:00,2019-10-16 22:00:00,0.0,27.64,27,0,15.38,81,2.64,,6.8,,1012.63,,0,,,,272.9,,0.0,0.0,,16.09,2019-10-16 01:00:16,2019-10-16 12:28:43,clear-night,Clear,2019-10-17 23:36:28,0.0
383,383,1,2019-10-16 17:30:00,2019-10-16 23:00:00,0.0,27.13,27,1,15.58,99,2.66,,6.92,,1012.98,,0,,,,273.3,,0.0,0.0,,16.09,2019-10-16 01:00:16,2019-10-16 12:28:43,clear-night,Clear,2019-10-17 23:36:28,0.11
384,384,1,2019-10-16 18:30:00,2019-10-17 00:00:00,0.0,25.95,26,1,15.64,108,2.65,,6.65,,1013.18,,0,,,,273.3,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-night,Clear,2019-10-18 23:36:46,0.08
385,385,1,2019-10-16 19:30:00,2019-10-17 01:00:00,0.0,25.4,25,1,15.66,108,2.59,,5.72,,1012.95,,0,,,,272.6,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-night,Clear,2019-10-18 23:36:46,0.03
386,386,1,2019-10-16 20:30:00,2019-10-17 02:00:00,0.0,24.85,25,1,15.6,105,2.54,,4.75,,1012.77,,0,,,,271.9,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-night,Clear,2019-10-18 23:36:46,0.01
387,387,1,2019-10-16 21:30:00,2019-10-17 03:00:00,0.0,24.03,24,1,15.48,105,2.53,,4.24,,1012.6,,0,,,,271.6,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-night,Clear,2019-10-18 23:36:46,0.0
388,388,1,2019-10-16 22:30:00,2019-10-17 04:00:00,0.0,23.2,23,1,15.21,105,2.59,,4.16,,1012.22,,0,,,,271.9,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-night,Clear,2019-10-18 23:36:46,0.0
389,389,1,2019-10-16 23:30:00,2019-10-17 05:00:00,0.0,23.16,23,1,15.9,107,2.62,,4.18,,1012.08,,0,,,,271.9,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-night,Clear,2019-10-18 23:36:46,0.0
390,390,1,2019-10-17 00:30:00,2019-10-17 06:00:00,0.0,23.98,24,1,16.93,118,3.06,,4.37,,1012.78,,0,,,,271.9,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-night,Clear,2019-10-18 23:36:46,0.0
391,391,1,2019-10-17 01:30:00,2019-10-17 07:00:00,0.0,24.83,25,1,17.13,128,3.56,,4.81,,1013.57,,0,,,,272.1,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-day,Clear,2019-10-18 23:36:46,9.4
392,392,1,2019-10-17 02:30:00,2019-10-17 08:00:00,0.0,25.96,26,1,17.08,134,3.65,,5.16,,1014.03,,1,,,,272.2,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-day,Clear,2019-10-18 23:36:46,17.51
393,393,1,2019-10-17 03:30:00,2019-10-17 09:00:00,0.0,28.33,28,1,16.67,148,3.73,,5.0,,1014.12,,3,,,,272.3,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-day,Clear,2019-10-18 23:36:46,30.82
394,394,1,2019-10-17 04:30:00,2019-10-17 10:00:00,0.0,30.57,31,0,16.03,170,3.85,,4.35,,1014.07,,5,,,,272.2,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-day,Clear,2019-10-18 23:36:46,39.66
395,395,1,2019-10-17 05:30:00,2019-10-17 11:00:00,0.0,33.02,33,0,15.25,177,3.89,,3.89,,1014.0,,7,,,,272.9,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-day,Clear,2019-10-18 23:36:46,46.11
396,396,1,2019-10-17 06:30:00,2019-10-17 12:00:00,0.0,34.7,35,0,14.03,151,3.35,,3.37,,1013.23,,8,,,,273.5,,0.02,0.01,rain,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-day,Clear,2019-10-18 23:36:46,46.74
397,397,1,2019-10-17 07:30:00,2019-10-17 13:00:00,0.0,35.59,36,0,12.18,109,2.1,,2.46,,1011.81,,7,,,,273.1,,0.08,0.01,rain,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-day,Clear,2019-10-18 23:36:46,43.11
398,398,1,2019-10-17 08:30:00,2019-10-17 14:00:00,0.0,35.5,36,0,10.63,288,0.94,,1.79,,1010.7,,6,,,,272.7,,0.17,0.01,rain,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-day,Clear,2019-10-18 23:36:46,40.36
399,399,1,2019-10-17 09:30:00,2019-10-17 15:00:00,0.03,34.63,35,0,10.36,242,0.65,,1.47,,1010.18,,3,,,,273.0,,0.16,0.01,rain,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-day,Clear,2019-10-18 23:36:46,23.82
400,400,1,2019-10-17 10:30:00,2019-10-17 16:00:00,0.1,33.58,34,0,11.35,68,1.19,,1.6,,1010.23,,1,,,,273.9,,0.07,0.01,rain,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-day,Clear,2019-10-18 23:36:46,10.73
401,401,1,2019-10-17 11:30:00,2019-10-17 17:00:00,0.18,31.9,32,0,12.46,106,1.94,,2.2,,1010.66,,0,,,,274.9,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,partly-cloudy-day,Partly Cloudy,2019-10-18 23:36:46,0.75
402,402,1,2019-10-17 12:30:00,2019-10-17 18:00:00,0.21,30.87,31,0,12.99,106,2.2,,2.62,,1010.98,,0,,,,275.2,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,partly-cloudy-night,Partly Cloudy,2019-10-18 23:36:46,0.01
403,403,1,2019-10-17 13:30:00,2019-10-17 19:00:00,0.19,29.59,30,0,13.26,100,2.27,,3.06,,1011.54,,0,,,,275.2,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,partly-cloudy-night,Partly Cloudy,2019-10-18 23:36:46,0.0
404,404,1,2019-10-17 14:30:00,2019-10-17 20:00:00,0.16,27.79,28,0,13.66,118,2.54,,3.87,,1011.98,,0,,,,275.6,,0.01,0.01,rain,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,partly-cloudy-night,Partly Cloudy,2019-10-18 23:36:46,0.0
405,405,1,2019-10-17 15:30:00,2019-10-17 21:00:00,0.14,26.59,27,0,14.07,128,2.61,,4.7,,1012.25,,0,,,,275.9,,0.01,0.01,rain,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,partly-cloudy-night,Partly Cloudy,2019-10-18 23:36:46,0.01
406,406,1,2019-10-17 16:30:00,2019-10-17 22:00:00,0.11,25.89,26,1,14.58,132,2.49,,5.6,,1012.12,,0,,,,275.9,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-night,Clear,2019-10-18 23:36:46,0.19
407,407,1,2019-10-17 17:30:00,2019-10-17 23:00:00,0.08,25.39,25,1,14.97,131,2.37,,6.38,,1011.85,,0,,,,276.3,,0.0,0.0,,16.09,2019-10-17 01:00:54,2019-10-17 12:27:41,clear-night,Clear,2019-10-18 23:36:46,0.16
408,408,1,2019-10-17 18:30:00,2019-10-18 00:00:00,0.06,24.65,25,1,14.81,115,2.38,,7.06,,1011.79,,0,,,,276.6,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-night,Clear,2019-10-19 23:33:51,0.13
409,409,1,2019-10-17 19:30:00,2019-10-18 01:00:00,0.03,24.2,24,1,14.9,109,2.74,,7.74,,1011.76,,0,,,,276.3,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-night,Clear,2019-10-19 23:33:51,0.11
410,410,1,2019-10-17 20:30:00,2019-10-18 02:00:00,0.01,23.89,24,1,15.25,113,3.19,,8.22,,1011.56,,0,,,,275.9,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-night,Clear,2019-10-19 23:33:51,0.09
411,411,1,2019-10-17 21:30:00,2019-10-18 03:00:00,0.0,23.03,23,1,15.2,113,3.33,,8.34,,1011.37,,0,,,,275.7,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-night,Clear,2019-10-19 23:33:51,0.05
412,412,1,2019-10-17 22:30:00,2019-10-18 04:00:00,0.0,22.01,22,1,15.12,120,3.26,,8.14,,1010.93,,0,,,,275.7,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-night,Clear,2019-10-19 23:33:51,0.0
413,413,1,2019-10-17 23:30:00,2019-10-18 05:00:00,0.0,21.92,22,1,15.52,125,3.13,,7.21,,1010.89,,0,,,,275.3,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-night,Clear,2019-10-19 23:33:51,0.0
414,414,1,2019-10-18 00:30:00,2019-10-18 06:00:00,0.0,22.69,23,1,16.25,112,3.3,,6.48,,1012.22,,0,,,,275.3,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-night,Clear,2019-10-19 23:33:51,0.0
415,415,1,2019-10-18 01:30:00,2019-10-18 07:00:00,0.0,23.13,23,1,16.69,77,3.73,,6.63,,1013.67,,0,,,,276.1,,0.08,0.01,rain,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-day,Clear,2019-10-19 23:33:51,8.91
416,416,1,2019-10-18 02:30:00,2019-10-18 08:00:00,0.0,23.89,24,1,16.79,29,4.05,,6.68,,1014.4,,1,,,,277.0,,0.19,0.01,rain,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-day,Clear,2019-10-19 23:33:51,15.05
417,417,1,2019-10-18 03:30:00,2019-10-18 09:00:00,0.0,25.35,25,1,16.72,9,4.09,,6.23,,1014.88,,2,,,,277.4,,0.19,0.01,rain,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-day,Clear,2019-10-19 23:33:51,20.83
418,418,1,2019-10-18 04:30:00,2019-10-18 10:00:00,0.0,27.77,27,1,16.55,47,3.87,,5.28,,1015.13,,5,,,,277.4,,0.08,0.01,rain,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-day,Clear,2019-10-19 23:33:51,35.43
419,419,1,2019-10-18 05:30:00,2019-10-18 11:00:00,0.0,29.28,29,0,16.29,92,3.63,,4.25,,1014.99,,6,,,,277.3,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-day,Clear,2019-10-19 23:33:51,41.64
420,420,1,2019-10-18 06:30:00,2019-10-18 12:00:00,0.0,30.45,30,0,15.92,118,3.64,,3.73,,1014.4,,7,,,,276.8,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-day,Clear,2019-10-19 23:33:51,44.52
421,421,1,2019-10-18 07:30:00,2019-10-18 13:00:00,0.02,31.56,32,0,15.32,131,3.87,,3.87,,1013.24,,7,,,,276.1,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-day,Clear,2019-10-19 23:33:51,44.46
422,422,1,2019-10-18 08:30:00,2019-10-18 14:00:00,0.03,32.56,33,0,14.56,139,4.06,,4.06,,1012.01,,5,,,,275.3,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-day,Clear,2019-10-19 23:33:51,37.71
423,423,1,2019-10-18 09:30:00,2019-10-18 15:00:00,0.11,33.18,33,0,13.82,137,3.99,,3.99,,1011.09,,3,,,,274.9,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,clear-day,Clear,2019-10-19 23:33:51,26.85
424,424,1,2019-10-18 10:30:00,2019-10-18 16:00:00,0.28,33.55,34,0,13.53,126,3.71,,3.73,,1010.49,,1,,,,274.7,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,partly-cloudy-day,Partly Cloudy,2019-10-19 23:33:51,9.64
425,425,1,2019-10-18 11:30:00,2019-10-18 17:00:00,0.44,32.46,32,0,13.53,118,3.35,,3.45,,1010.2,,0,,,,274.6,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,partly-cloudy-day,Partly Cloudy,2019-10-19 23:33:51,1.2
426,426,1,2019-10-18 12:30:00,2019-10-18 18:00:00,0.49,30.83,31,0,13.66,112,2.99,,3.12,,1010.33,,0,,,,274.7,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,partly-cloudy-night,Partly Cloudy,2019-10-19 23:33:51,0.0
427,427,1,2019-10-18 13:30:00,2019-10-18 19:00:00,0.44,29.09,29,0,13.84,107,2.59,,2.93,,1010.75,,0,,,,275.1,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,partly-cloudy-night,Partly Cloudy,2019-10-19 23:33:51,0.0
428,428,1,2019-10-18 14:30:00,2019-10-18 20:00:00,0.36,27.49,27,0,14.57,92,2.27,,3.17,,1012.32,,0,,,,275.2,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,partly-cloudy-night,Partly Cloudy,2019-10-19 23:33:51,0.0
429,429,1,2019-10-18 15:30:00,2019-10-18 21:00:00,0.31,26.52,27,1,15.22,78,2.03,,2.99,,1013.11,,0,,,,275.4,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,partly-cloudy-night,Partly Cloudy,2019-10-19 23:33:51,0.38
430,430,1,2019-10-18 16:30:00,2019-10-18 22:00:00,0.25,25.86,26,1,16.46,74,2.93,,6.4,,1013.11,,0,,,,275.3,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,partly-cloudy-night,Partly Cloudy,2019-10-19 23:33:51,0.21
431,431,1,2019-10-18 17:30:00,2019-10-18 23:00:00,0.18,25.16,25,1,17.8,65,4.18,,10.54,,1013.63,,0,,,,275.0,,0.0,0.0,,16.09,2019-10-18 01:01:31,2019-10-18 12:26:39,partly-cloudy-night,Partly Cloudy,2019-10-19 23:33:51,0.49
432,432,1,2019-10-18 18:30:00,2019-10-19 00:00:00,0.13,24.69,24,1,18.13,60,4.07,,10.03,,1013.67,,0,,,,275.0,,0.0,0.0,,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,partly-cloudy-night,Partly Cloudy,2019-10-20 23:32:58,0.28
433,433,1,2019-10-18 19:30:00,2019-10-19 01:00:00,0.07,24.2,24,1,18.25,62,3.22,,7.99,,1013.85,,0,,,,275.0,,0.01,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-night,Clear,2019-10-20 23:32:58,0.0
434,434,1,2019-10-18 20:30:00,2019-10-19 02:00:00,0.03,23.6,23,1,18.16,63,2.43,,6.0,,1013.83,,0,,,,275.2,,0.01,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-night,Clear,2019-10-20 23:32:58,0.0
435,435,1,2019-10-18 21:30:00,2019-10-19 03:00:00,0.01,22.69,22,1,17.81,61,2.14,,4.88,,1013.76,,0,,,,275.4,,0.0,0.0,,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-night,Clear,2019-10-20 23:32:58,0.0
436,436,1,2019-10-18 22:30:00,2019-10-19 04:00:00,0.01,21.67,21,1,17.25,59,2.23,,4.33,,1013.94,,0,,,,275.5,,0.01,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-night,Clear,2019-10-20 23:32:58,0.0
437,437,1,2019-10-18 23:30:00,2019-10-19 05:00:00,0.01,21.6,21,1,17.09,58,2.44,,4.07,,1014.3,,0,,,,275.8,,0.01,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-night,Clear,2019-10-20 23:32:58,0.03
438,438,1,2019-10-19 00:30:00,2019-10-19 06:00:00,0.0,22.13,22,1,17.14,57,2.74,,4.38,,1014.76,,0,,,,276.5,,0.0,0.0,,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-night,Clear,2019-10-20 23:32:58,0.0
439,439,1,2019-10-19 01:30:00,2019-10-19 07:00:00,0.0,22.39,22,1,17.07,57,3.14,,5.33,,1015.43,,0,,,,277.7,,0.02,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-day,Clear,2019-10-20 23:32:58,8.75
440,440,1,2019-10-19 02:30:00,2019-10-19 08:00:00,0.0,23.07,23,1,16.96,58,3.44,,6.1,,1016.05,,1,,,,278.8,,0.05,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-day,Clear,2019-10-20 23:32:58,15.95
441,441,1,2019-10-19 03:30:00,2019-10-19 09:00:00,0.0,25.08,25,1,16.66,69,3.65,,5.6,,1016.41,,2,,,,279.0,,0.06,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-day,Clear,2019-10-20 23:32:58,22.89
442,442,1,2019-10-19 04:30:00,2019-10-19 10:00:00,0.0,28.2,28,0,16.21,85,3.38,,3.85,,1016.52,,5,,,,278.6,,0.03,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-day,Clear,2019-10-20 23:32:58,37.88
443,443,1,2019-10-19 05:30:00,2019-10-19 11:00:00,0.0,29.99,30,0,15.83,94,3.07,,3.1,,1016.35,,6,,,,277.7,,0.0,0.0,,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-day,Clear,2019-10-20 23:32:58,42.04
444,444,1,2019-10-19 06:30:00,2019-10-19 12:00:00,0.0,31.52,32,0,15.21,87,2.85,,3.04,,1015.9,,7,,,,277.1,,0.0,0.0,,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-day,Clear,2019-10-20 23:32:58,44.69
445,445,1,2019-10-19 07:30:00,2019-10-19 13:00:00,0.0,32.71,33,0,14.01,66,2.21,,2.39,,1014.87,,7,,,,276.9,,0.0,0.0,,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-day,Clear,2019-10-20 23:32:58,43.93
446,446,1,2019-10-19 08:30:00,2019-10-19 14:00:00,0.0,33.4,33,0,12.62,39,1.74,,1.97,,1013.66,,5,,,,276.8,,0.0,0.0,,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-day,Clear,2019-10-20 23:32:58,36.56
447,447,1,2019-10-19 09:30:00,2019-10-19 15:00:00,0.0,33.77,34,0,11.0,22,1.69,,1.87,,1012.88,,3,,,,276.8,,0.01,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-day,Clear,2019-10-20 23:32:58,25.41
448,448,1,2019-10-19 10:30:00,2019-10-19 16:00:00,0.0,33.7,34,0,9.71,12,2.05,,2.13,,1012.37,,1,,,,277.1,,0.01,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-day,Clear,2019-10-20 23:32:58,11.34
449,449,1,2019-10-19 11:30:00,2019-10-19 17:00:00,0.02,32.8,33,0,9.19,22,2.69,,2.69,,1012.36,,0,,,,276.6,,0.01,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-day,Clear,2019-10-20 23:32:58,3.77
450,450,1,2019-10-19 12:30:00,2019-10-19 18:00:00,0.08,31.32,31,0,12.07,30,2.84,,3.59,,1013.19,,0,,,,276.3,,0.0,0.0,,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,clear-night,Clear,2019-10-20 23:32:58,0.0
451,451,1,2019-10-19 13:30:00,2019-10-19 19:00:00,0.18,29.1,29,0,15.17,25,2.91,,5.34,,1013.96,,0,,,,277.5,,0.02,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,partly-cloudy-night,Partly Cloudy,2019-10-20 23:32:58,0.01
452,452,1,2019-10-19 14:30:00,2019-10-19 20:00:00,0.28,27.58,27,0,15.23,22,3.34,,6.88,,1014.26,,0,,,,278.6,,0.04,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,partly-cloudy-night,Partly Cloudy,2019-10-20 23:32:58,0.17
453,453,1,2019-10-19 15:30:00,2019-10-19 21:00:00,0.31,26.13,26,1,15.61,19,3.27,,6.43,,1014.64,,0,,,,279.0,,0.04,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,partly-cloudy-night,Partly Cloudy,2019-10-20 23:32:58,0.48
454,454,1,2019-10-19 16:30:00,2019-10-19 22:00:00,0.27,25.46,25,1,16.1,15,2.63,,3.89,,1015.06,,0,,,,278.7,,0.02,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,partly-cloudy-night,Partly Cloudy,2019-10-20 23:32:58,0.44
455,455,1,2019-10-19 17:30:00,2019-10-19 23:00:00,0.22,25.18,25,1,16.19,6,2.16,,2.28,,1015.58,,0,,,,278.6,,0.01,0.01,rain,16.09,2019-10-19 01:02:09,2019-10-19 12:25:38,partly-cloudy-night,Partly Cloudy,2019-10-20 23:32:58,0.55
456,456,1,2019-10-19 18:30:00,2019-10-20 00:00:00,0.22,24.74,25,1,15.9,359,2.08,,2.21,,1015.16,,0,,,,278.6,,0.01,0.01,rain,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,partly-cloudy-night,Partly Cloudy,2019-10-21 23:35:17,0.0
457,457,1,2019-10-19 19:30:00,2019-10-20 01:00:00,0.28,23.81,24,1,15.69,4,2.09,,2.46,,1014.79,,0,,,,278.4,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,partly-cloudy-night,Partly Cloudy,2019-10-21 23:35:17,0.29
458,458,1,2019-10-19 20:30:00,2019-10-20 02:00:00,0.33,22.79,23,1,15.32,17,2.17,,3.03,,1014.54,,0,,,,278.2,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,partly-cloudy-night,Partly Cloudy,2019-10-21 23:35:17,0.2
459,459,1,2019-10-19 21:30:00,2019-10-20 03:00:00,0.32,21.64,22,1,14.93,45,2.03,,3.17,,1014.54,,0,,,,278.0,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,partly-cloudy-night,Partly Cloudy,2019-10-21 23:35:17,0.13
460,460,1,2019-10-19 22:30:00,2019-10-20 04:00:00,0.27,20.58,21,1,14.7,100,1.67,,2.89,,1014.31,,0,,,,278.0,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,partly-cloudy-night,Partly Cloudy,2019-10-21 23:35:17,0.03
461,461,1,2019-10-19 23:30:00,2019-10-20 05:00:00,0.2,20.45,20,1,14.59,100,1.34,,2.56,,1014.09,,0,,,,278.2,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,partly-cloudy-night,Partly Cloudy,2019-10-21 23:35:17,0.02
462,462,1,2019-10-20 00:30:00,2019-10-20 06:00:00,0.14,21.22,21,1,15.1,5,1.0,,2.07,,1015.06,,0,,,,278.0,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,partly-cloudy-night,Partly Cloudy,2019-10-21 23:35:17,0.2
463,463,1,2019-10-20 01:30:00,2019-10-20 07:00:00,0.07,21.65,22,1,15.61,358,0.89,,1.92,,1016.17,,0,,,,278.2,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-day,Clear,2019-10-21 23:35:17,8.98
464,464,1,2019-10-20 02:30:00,2019-10-20 08:00:00,0.02,22.24,22,1,15.48,335,1.1,,2.25,,1016.61,,1,,,,279.0,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-day,Clear,2019-10-21 23:35:17,18.02
465,465,1,2019-10-20 03:30:00,2019-10-20 09:00:00,0.0,24.0,24,1,15.24,326,1.25,,2.41,,1016.9,,2,,,,279.3,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-day,Clear,2019-10-21 23:35:17,26.02
466,466,1,2019-10-20 04:30:00,2019-10-20 10:00:00,0.0,27.18,27,0,14.79,333,1.39,,2.48,,1016.74,,4,,,,279.6,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-day,Clear,2019-10-21 23:35:17,34.95
467,467,1,2019-10-20 05:30:00,2019-10-20 11:00:00,0.0,29.63,30,0,14.05,341,1.53,,2.39,,1016.5,,6,,,,277.7,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-day,Clear,2019-10-21 23:35:17,44.57
468,468,1,2019-10-20 06:30:00,2019-10-20 12:00:00,0.0,31.55,32,0,12.7,341,1.86,,2.53,,1015.95,,7,,,,275.5,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-day,Clear,2019-10-21 23:35:17,48.65
469,469,1,2019-10-20 07:30:00,2019-10-20 13:00:00,0.0,32.83,33,0,10.22,333,2.47,,3.16,,1014.52,,7,,,,275.5,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-day,Clear,2019-10-21 23:35:17,48.72
470,470,1,2019-10-20 08:30:00,2019-10-20 14:00:00,0.0,33.04,33,0,7.7,325,3.08,,3.77,,1013.05,,5,,,,275.6,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-day,Clear,2019-10-21 23:35:17,39.75
471,471,1,2019-10-20 09:30:00,2019-10-20 15:00:00,0.0,32.78,33,0,6.71,322,3.42,,4.05,,1012.11,,3,,,,275.8,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-day,Clear,2019-10-21 23:35:17,26.63
472,472,1,2019-10-20 10:30:00,2019-10-20 16:00:00,0.0,32.91,33,0,6.96,323,3.53,,4.05,,1011.58,,1,,,,276.2,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-day,Clear,2019-10-21 23:35:17,10.37
473,473,1,2019-10-20 11:30:00,2019-10-20 17:00:00,0.0,32.0,32,0,9.77,334,3.53,,3.73,,1012.18,,0,,,,276.7,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-day,Clear,2019-10-21 23:35:17,2.42
474,474,1,2019-10-20 12:30:00,2019-10-20 18:00:00,0.0,30.48,30,0,12.72,344,3.36,,3.36,,1013.11,,0,,,,277.1,,0.0,0.0,,16.09,2019-10-20 01:02:48,2019-10-20 12:24:38,clear-night,Clear,2019-10-21 23:35:17,0.0
